	cand_id	database match	percent identity	align length	e-value	BGC match	domain class	domain subclass	
C863	NZ_CP011153.1.region006_2_3_1074_1511	nostopeptolide_C08_LCL	46	438	8.89e-123	nostopeptolide	LCL	no subclass
C560	NZ_CP011153.1.region006_2_3_15_429	microcystin_C05_DCL	42	421	6.42e-107	microcystin	DCL	no subclass
C862	NZ_CP011151.1.region006_2_3_1074_1511	nostopeptolide_C08_LCL	46	438	8.89e-123	nostopeptolide	LCL	no subclass
C559	NZ_CP011151.1.region006_2_3_15_429	microcystin_C05_DCL	42	421	6.42e-107	microcystin	DCL	no subclass
C930	NZ_CP009746.1.region010_2_2_1074_1511	nostopeptolide_C08_LCL	47	438	8.89e-123	nostopeptolide	LCL	no subclass
C672	NZ_CP009746.1.region010_2_2_15_429	microcystin_C05_DCL	42	421	4.02e-108	microcystin	DCL	no subclass
C952	NZ_AP014864.1.region005_6_5_1074_1511	nostopeptolide_C02_LCL	47	446	8.48e-123	nostopeptolide	LCL	no subclass
C581	NZ_AP014864.1.region005_6_5_15_429	microcystin_C05_DCL	42	421	3.47e-107	microcystin	DCL	no subclass
C925	NC_014171.1.region005_2_6_1074_1511	nostopeptolide_C02_LCL	47	446	8.48e-123	nostopeptolide	LCL	no subclass
C669	NC_014171.1.region005_2_6_15_429	microcystin_C05_DCL	42	421	1.19e-106	microcystin	DCL	no subclass
C923	NZ_CP094624.1.region008_2_3_1074_1511	nostopeptolide_C08_LCL	46	438	2.25e-122	nostopeptolide	LCL	no subclass
C674	NZ_CP094624.1.region008_2_3_15_429	microcystin_C05_DCL	42	421	2.58e-105	microcystin	DCL	no subclass
C859	NZ_CP068719.1.region005_2_2_1074_1511	nostopeptolide_C02_LCL	46	446	2.15e-122	nostopeptolide	LCL	no subclass
C1691	NZ_CP068719.1.region005_2_2_15_429	microcystin_C05_DCL	42	421	1.03e-105	microcystin	DCL	no subclass
C1567	NZ_CP036055.1.region001_5_0_1074_1513	nostopeptolide_C02_LCL	46	448	2.15e-122	nostopeptolide	LCL	no subclass
C1731	NZ_CP036055.1.region001_5_0_15_429	microcystin_C05_DCL	42	421	7.54e-106	microcystin	DCL	no subclass
C860	NZ_CP032608.1.region011_5_4_1074_1511	nostopeptolide_C02_LCL	46	446	2.15e-122	nostopeptolide	LCL	no subclass
C1677	NZ_CP032608.1.region011_5_4_15_429	microcystin_C05_DCL	42	421	1.03e-105	microcystin	DCL	no subclass
C858	NZ_CP014282.1.region005_1_4_1074_1511	nostopeptolide_C02_LCL	46	446	2.15e-122	nostopeptolide	LCL	no subclass
C1686	NZ_CP014282.1.region005_1_4_15_429	microcystin_C05_DCL	42	421	1.03e-105	microcystin	DCL	no subclass
C920	NZ_CP095875.1.region004_2_2_1074_1511	nostopeptolide_C08_LCL	47	438	4.17e-122	nostopeptolide	LCL	no subclass
C679	NZ_CP095875.1.region004_2_2_15_429	microcystin_C05_DCL	42	421	1.90e-105	microcystin	DCL	no subclass
C857	NZ_CP042270.1.region005_3_8_1074_1511	nostopeptolide_C02_LCL	47	446	7.39e-122	nostopeptolide	LCL	no subclass
C579	NZ_CP042270.1.region005_3_8_15_429	microcystin_C05_DCL	42	421	3.47e-107	microcystin	DCL	no subclass
C864	NZ_CP040782.1.region005_3_4_1074_1511	nostopeptolide_C08_LCL	46	438	5.69e-122	nostopeptolide	LCL	no subclass
C561	NZ_CP040782.1.region005_3_4_15_429	microcystin_C05_DCL	42	421	2.58e-105	microcystin	DCL	no subclass
C919	NZ_CP040345.1.region004_5_1_1074_1511	nostopeptolide_C08_LCL	47	438	4.17e-122	nostopeptolide	LCL	no subclass
C667	NZ_CP040345.1.region004_5_1_15_429	microcystin_C05_DCL	42	421	1.90e-105	microcystin	DCL	no subclass
C1403	NZ_CP040342.1.region007_4_4_1074_1511	nostopeptolide_C08_LCL	47	438	5.69e-122	nostopeptolide	LCL	no subclass
C1556	NZ_CP040342.1.region007_4_4_15_429	microcystin_C05_DCL	42	421	1.62e-106	microcystin	DCL	no subclass
C1449	NZ_CP024655.1.region009_6_5_1074_1511	nostopeptolide_C08_LCL	46	438	3.06e-122	nostopeptolide	LCL	no subclass
C1640	NZ_CP024655.1.region009_6_5_18_450	surfactin_C09_DCL	32	438	1.69e-78	surfactin	DCL	no subclass
C876	NZ_CP110109.1.region002_2_6_1074_1511	nostopeptolide_C08_LCL	46	438	1.06e-121	nostopeptolide	LCL	no subclass
C575	NZ_CP110109.1.region002_2_6_15_429	microcystin_C05_DCL	42	421	1.38e-107	microcystin	DCL	no subclass
C902	NZ_CP015176.1.region006_2_3_1074_1511	nostopeptolide_C02_LCL	46	446	1.01e-121	nostopeptolide	LCL	no subclass
C652	NZ_CP015176.1.region006_2_3_15_429	microcystin_C05_DCL	42	421	2.17e-108	microcystin	DCL	no subclass
C932	NZ_CP093928.1.region005_2_5_1074_1511	nostopeptolide_C08_LCL	46	438	2.67e-121	nostopeptolide	LCL	no subclass
C668	NZ_CP093928.1.region005_2_5_15_429	microcystin_C05_DCL	42	421	6.42e-107	microcystin	DCL	no subclass
C943	NZ_CP091971.1.region003_2_5_1074_1511	nostopeptolide_C08_LCL	46	438	2.67e-121	nostopeptolide	LCL	no subclass
C677	NZ_CP091971.1.region003_2_5_15_429	microcystin_C05_DCL	42	421	6.42e-107	microcystin	DCL	no subclass
C916	NZ_CP091476.1.region005_3_5_1074_1511	nostopeptolide_C08_LCL	46	438	2.67e-121	nostopeptolide	LCL	no subclass
C583	NZ_CP091476.1.region005_3_5_15_429	microcystin_C05_DCL	42	421	6.42e-107	microcystin	DCL	no subclass
C954	NZ_CP090081.1.region006_2_4_1074_1511	nostopeptolide_C08_LCL	46	438	2.67e-121	nostopeptolide	LCL	no subclass
C671	NZ_CP090081.1.region006_2_4_15_429	microcystin_C05_DCL	42	421	1.20e-104	microcystin	DCL	no subclass
C921	NZ_CP089601.1.region005_1_3_1074_1511	nostopeptolide_C08_LCL	46	438	2.67e-121	nostopeptolide	LCL	no subclass
C584	NZ_CP089601.1.region005_1_3_15_429	microcystin_C05_DCL	42	421	6.42e-107	microcystin	DCL	no subclass
C1564	NZ_CP085410.1.region002_5_0_1074_1511	nostopeptolide_C08_LCL	46	438	1.96e-121	nostopeptolide	LCL	no subclass
C1730	NZ_CP085410.1.region002_5_0_15_429	microcystin_C05_DCL	42	421	7.44e-108	microcystin	DCL	no subclass
C937	NZ_CP068724.1.region005_2_5_1074_1511	nostopeptolide_C08_LCL	46	438	2.67e-121	nostopeptolide	LCL	no subclass
C665	NZ_CP068724.1.region005_2_5_15_429	microcystin_C05_DCL	42	421	6.42e-107	microcystin	DCL	no subclass
C823	NZ_CP067375.1.region005_2_8_1074_1511	nostopeptolide_C08_LCL	46	438	1.96e-121	nostopeptolide	LCL	no subclass
C420	NZ_CP067375.1.region005_2_8_15_429	microcystin_C05_DCL	42	421	1.19e-106	microcystin	DCL	no subclass
C949	NZ_CP065509.1.region004_4_4_1074_1511	nostopeptolide_C08_LCL	46	438	2.67e-121	nostopeptolide	LCL	no subclass
C1664	NZ_CP065509.1.region004_4_4_15_429	microcystin_C05_DCL	42	421	8.73e-107	microcystin	DCL	no subclass
C1563	NZ_CP053657.2.region002_5_1_1074_1511	nostopeptolide_C08_LCL	46	438	1.44e-121	nostopeptolide	LCL	no subclass
C1727	NZ_CP053657.2.region002_5_1_15_429	microcystin_C05_DCL	42	421	1.39e-105	microcystin	DCL	no subclass
C933	NZ_CP053289.1.region005_4_5_1074_1511	nostopeptolide_C08_LCL	46	438	2.67e-121	nostopeptolide	LCL	no subclass
C682	NZ_CP053289.1.region005_4_5_15_429	microcystin_C05_DCL	42	421	6.42e-107	microcystin	DCL	no subclass
C955	NZ_CP034551.1.region005_2_4_1074_1511	nostopeptolide_C08_LCL	46	438	2.67e-121	nostopeptolide	LCL	no subclass
C1665	NZ_CP034551.1.region005_2_4_15_429	microcystin_C05_DCL	42	421	8.73e-107	microcystin	DCL	no subclass
C939	NZ_CP026607.1.region005_1_4_1074_1511	nostopeptolide_C08_LCL	46	438	2.67e-121	nostopeptolide	LCL	no subclass
C592	NZ_CP026607.1.region005_1_4_18_437	surfactin_C09_DCL	32	425	1.96e-77	surfactin	DCL	no subclass
C945	NZ_CP022445.1.region005_3_3_1074_1511	nostopeptolide_C08_LCL	46	438	2.67e-121	nostopeptolide	LCL	no subclass
C585	NZ_CP022445.1.region005_3_3_15_429	microcystin_C05_DCL	42	421	6.42e-107	microcystin	DCL	no subclass
C1560	NZ_CP022345.1.region006_5_6_1074_1511	nostopeptolide_C08_LCL	46	438	2.67e-121	nostopeptolide	LCL	no subclass
C1695	NZ_CP022345.1.region006_5_6_15_429	microcystin_C05_DCL	42	421	1.03e-105	microcystin	DCL	no subclass
C947	NZ_CP017577.1.region004_2_5_1074_1511	nostopeptolide_C08_LCL	46	438	2.67e-121	nostopeptolide	LCL	no subclass
C1668	NZ_CP017577.1.region004_2_5_15_429	microcystin_C05_DCL	42	421	8.73e-107	microcystin	DCL	no subclass
C1562	NZ_CP016595.1.region005_1_4_1074_1511	nostopeptolide_C08_LCL	46	438	2.67e-121	nostopeptolide	LCL	no subclass
C1694	NZ_CP016595.1.region005_1_4_15_429	microcystin_C05_DCL	42	421	1.03e-105	microcystin	DCL	no subclass
C929	NZ_CP014486.1.region005_2_5_1074_1511	nostopeptolide_C08_LCL	46	438	2.67e-121	nostopeptolide	LCL	no subclass
C681	NZ_CP014486.1.region005_2_5_15_429	microcystin_C05_DCL	42	421	6.42e-107	microcystin	DCL	no subclass
C928	NZ_CP012691.1.region006_2_6_1074_1511	nostopeptolide_C08_LCL	46	438	2.67e-121	nostopeptolide	LCL	no subclass
C1667	NZ_CP012691.1.region006_2_6_15_429	microcystin_C05_DCL	42	421	8.73e-107	microcystin	DCL	no subclass
C948	NZ_CP011145.1.region006_5_6_1074_1511	nostopeptolide_C08_LCL	46	438	2.67e-121	nostopeptolide	LCL	no subclass
C1561	NZ_CP010106.1.region005_2_6_1074_1511	nostopeptolide_C08_LCL	46	438	2.67e-121	nostopeptolide	LCL	no subclass
C1680	NZ_CP010106.1.region005_2_6_15_429	microcystin_C05_DCL	42	421	1.03e-105	microcystin	DCL	no subclass
C1559	NZ_CP007512.1.region005_1_5_1074_1511	nostopeptolide_C08_LCL	46	438	2.67e-121	nostopeptolide	LCL	no subclass
C1684	NZ_CP007512.1.region005_1_5_15_429	microcystin_C05_DCL	42	421	1.03e-105	microcystin	DCL	no subclass
C917	NZ_AP024504.2.region005_2_5_1074_1511	nostopeptolide_C08_LCL	46	438	2.67e-121	nostopeptolide	LCL	no subclass
C659	NZ_AP024504.2.region005_2_5_15_429	microcystin_C05_DCL	42	421	6.42e-107	microcystin	DCL	no subclass
C953	NZ_AP022946.1.region005_2_7_1074_1511	nostopeptolide_C08_LCL	46	438	2.67e-121	nostopeptolide	LCL	no subclass
C661	NZ_AP022946.1.region005_2_7_15_429	microcystin_C05_DCL	42	421	1.62e-106	microcystin	DCL	no subclass
C904	NZ_CP095767.1.region006_3_7_1074_1511	nostopeptolide_C08_LCL	46	438	3.64e-121	nostopeptolide	LCL	no subclass
C655	NZ_CP095767.1.region006_3_7_15_429	microcystin_C05_DCL	42	421	2.17e-108	microcystin	DCL	no subclass
C903	NZ_CP083134.1.region005_6_5_1074_1511	nostopeptolide_C08_LCL	46	438	3.64e-121	nostopeptolide	LCL	no subclass
C1720	NZ_CP083134.1.region005_6_5_15_429	microcystin_C05_DCL	42	421	4.65e-109	microcystin	DCL	no subclass
C909	NZ_CP083129.1.region006_4_6_1074_1511	nostopeptolide_C08_LCL	46	438	3.64e-121	nostopeptolide	LCL	no subclass
C654	NZ_CP083129.1.region006_4_6_15_429	microcystin_C05_DCL	42	421	2.17e-108	microcystin	DCL	no subclass
C912	NZ_CP070339.1.region006_6_3_1074_1511	nostopeptolide_C08_LCL	46	438	3.64e-121	nostopeptolide	LCL	no subclass
C656	NZ_CP070339.1.region006_6_3_15_429	microcystin_C05_DCL	42	421	2.17e-108	microcystin	DCL	no subclass
C908	NZ_CP053972.1.region007_3_5_1074_1511	nostopeptolide_C08_LCL	46	438	3.64e-121	nostopeptolide	LCL	no subclass
C1719	NZ_CP053972.1.region007_3_5_15_429	microcystin_C05_DCL	42	421	4.65e-109	microcystin	DCL	no subclass
C910	NZ_CP045030.1.region006_3_5_1074_1511	nostopeptolide_C08_LCL	46	438	3.64e-121	nostopeptolide	LCL	no subclass
C1721	NZ_CP045030.1.region006_3_5_15_429	microcystin_C05_DCL	42	421	4.65e-109	microcystin	DCL	no subclass
C913	NZ_CP039721.1.region006_5_5_1074_1511	nostopeptolide_C08_LCL	46	438	3.64e-121	nostopeptolide	LCL	no subclass
C1718	NZ_CP039721.1.region006_5_5_15_429	microcystin_C05_DCL	42	421	4.65e-109	microcystin	DCL	no subclass
C905	NZ_CP030982.1.region007_2_3_1074_1511	nostopeptolide_C08_LCL	46	438	3.64e-121	nostopeptolide	LCL	no subclass
C651	NZ_CP030982.1.region007_2_3_18_450	surfactin_C09_DCL	32	438	1.25e-80	surfactin	DCL	no subclass
C914	NZ_CP013275.1.region006_3_5_1074_1511	nostopeptolide_C08_LCL	46	438	3.64e-121	nostopeptolide	LCL	no subclass
C1723	NZ_CP013275.1.region006_3_5_15_429	microcystin_C05_DCL	42	421	4.65e-109	microcystin	DCL	no subclass
C907	NZ_CP010577.1.region006_2_6_1074_1511	nostopeptolide_C08_LCL	46	438	3.64e-121	nostopeptolide	LCL	no subclass
C653	NZ_CP010577.1.region006_2_6_15_429	microcystin_C05_DCL	42	421	2.17e-108	microcystin	DCL	no subclass
C911	NZ_CP009351.1.region006_5_5_1074_1511	nostopeptolide_C08_LCL	46	438	3.64e-121	nostopeptolide	LCL	no subclass
C1724	NZ_CP009351.1.region006_5_5_15_429	microcystin_C05_DCL	42	421	4.65e-109	microcystin	DCL	no subclass
C915	NC_018508.1.region005_3_5_1074_1511	nostopeptolide_C08_LCL	46	438	3.64e-121	nostopeptolide	LCL	no subclass
C1722	NC_018508.1.region005_3_5_15_429	microcystin_C05_DCL	42	421	4.65e-109	microcystin	DCL	no subclass
C906	NC_011772.1.region006_2_3_1074_1511	nostopeptolide_C08_LCL	46	438	3.64e-121	nostopeptolide	LCL	no subclass
C657	NC_011772.1.region006_2_3_15_429	microcystin_C05_DCL	42	421	2.17e-108	microcystin	DCL	no subclass
C1501	NZ_CP106947.1.region007_5_4_1074_1511	nostopeptolide_C08_LCL	46	438	9.19e-121	nostopeptolide	LCL	no subclass
C1696	NZ_CP106947.1.region007_5_4_15_429	microcystin_C05_DCL	42	421	1.03e-105	microcystin	DCL	no subclass
C898	NZ_CP097351.1.region005_2_7_1074_1511	nostopeptolide_C02_LCL	46	446	1.63e-120	nostopeptolide	LCL	no subclass
C589	NZ_CP097351.1.region005_2_7_15_429	microcystin_C05_DCL	42	421	7.54e-106	microcystin	DCL	no subclass
C836	NZ_CP095377.1.region005_1_4_1074_1511	nostopeptolide_C08_LCL	46	438	9.19e-121	nostopeptolide	LCL	no subclass
C507	NZ_CP095377.1.region005_1_4_15_429	microcystin_C05_DCL	42	421	4.78e-105	microcystin	DCL	no subclass
C837	NZ_CP085498.1.region005_3_3_1074_1511	nostopeptolide_C08_LCL	46	438	9.19e-121	nostopeptolide	LCL	no subclass
C1681	NZ_CP085498.1.region005_3_3_15_429	microcystin_C05_DCL	42	421	1.03e-105	microcystin	DCL	no subclass
C1497	NZ_CP083116.1.region006_4_5_1074_1511	nostopeptolide_C08_LCL	46	438	9.19e-121	nostopeptolide	LCL	no subclass
C1700	NZ_CP083116.1.region006_4_5_15_429	microcystin_C05_DCL	42	421	1.03e-105	microcystin	DCL	no subclass
C1507	NZ_CP083101.1.region006_4_5_1074_1511	nostopeptolide_C08_LCL	46	438	9.19e-121	nostopeptolide	LCL	no subclass
C1699	NZ_CP083101.1.region006_4_5_15_429	microcystin_C05_DCL	42	421	1.03e-105	microcystin	DCL	no subclass
C1500	NZ_CP072691.1.region006_4_5_1074_1511	nostopeptolide_C08_LCL	46	438	9.19e-121	nostopeptolide	LCL	no subclass
C1689	NZ_CP072691.1.region006_4_5_15_429	microcystin_C05_DCL	42	421	1.03e-105	microcystin	DCL	no subclass
C835	NZ_CP053954.1.region007_2_6_1074_1511	nostopeptolide_C08_LCL	46	438	9.19e-121	nostopeptolide	LCL	no subclass
C1683	NZ_CP053954.1.region007_2_6_15_429	microcystin_C05_DCL	42	421	1.03e-105	microcystin	DCL	no subclass
C838	NZ_CP053951.1.region006_5_6_1074_1511	nostopeptolide_C08_LCL	46	438	9.19e-121	nostopeptolide	LCL	no subclass
C1701	NZ_CP053951.1.region006_5_6_15_429	microcystin_C05_DCL	42	421	1.03e-105	microcystin	DCL	no subclass
C1506	NZ_CP045585.1.region005_2_5_1074_1511	nostopeptolide_C08_LCL	46	438	9.19e-121	nostopeptolide	LCL	no subclass
C1682	NZ_CP045585.1.region005_2_5_15_429	microcystin_C05_DCL	42	421	1.03e-105	microcystin	DCL	no subclass
C834	NZ_CP031068.1.region005_3_4_1074_1511	nostopeptolide_C08_LCL	46	438	9.19e-121	nostopeptolide	LCL	no subclass
C577	NZ_CP031068.1.region005_3_4_15_429	microcystin_C05_DCL	42	421	3.51e-105	microcystin	DCL	no subclass
C941	NZ_CP029454.1.region005_2_2_1074_1511	nostopeptolide_C08_LCL	46	438	9.19e-121	nostopeptolide	LCL	no subclass
C1687	NZ_CP029454.1.region005_2_2_15_429	microcystin_C05_DCL	42	421	1.03e-105	microcystin	DCL	no subclass
C833	NZ_CP019230.1.region004_1_5_1074_1511	nostopeptolide_C08_LCL	46	438	9.19e-121	nostopeptolide	LCL	no subclass
C1685	NZ_CP019230.1.region004_1_5_15_429	microcystin_C05_DCL	42	421	1.03e-105	microcystin	DCL	no subclass
C1508	NZ_CP015727.1.region004_1_4_1074_1511	nostopeptolide_C08_LCL	46	438	9.19e-121	nostopeptolide	LCL	no subclass
C1692	NZ_CP015727.1.region004_1_4_15_429	microcystin_C05_DCL	42	421	1.03e-105	microcystin	DCL	no subclass
C1498	NZ_CP015150.1.region005_2_5_1074_1511	nostopeptolide_C08_LCL	46	438	9.19e-121	nostopeptolide	LCL	no subclass
C1697	NZ_CP015150.1.region005_2_5_15_429	microcystin_C05_DCL	42	421	1.03e-105	microcystin	DCL	no subclass
C1504	NZ_CP013055.1.region006_4_5_1074_1511	nostopeptolide_C08_LCL	46	438	9.19e-121	nostopeptolide	LCL	no subclass
C1702	NZ_CP013055.1.region006_4_5_15_429	microcystin_C05_DCL	42	421	1.03e-105	microcystin	DCL	no subclass
C1509	NZ_CP011349.1.region001_6_4_1074_1511	nostopeptolide_C08_LCL	46	438	9.19e-121	nostopeptolide	LCL	no subclass
C1690	NZ_CP011349.1.region001_6_4_15_429	microcystin_C05_DCL	42	421	1.03e-105	microcystin	DCL	no subclass
C1505	NZ_CP007607.1.region006_5_6_1074_1511	nostopeptolide_C08_LCL	46	438	9.19e-121	nostopeptolide	LCL	no subclass
C1693	NZ_CP007607.1.region006_5_6_15_429	microcystin_C05_DCL	42	421	1.03e-105	microcystin	DCL	no subclass
C1499	NZ_CP004870.1.region005_2_5_1074_1511	nostopeptolide_C08_LCL	46	438	9.19e-121	nostopeptolide	LCL	no subclass
C1679	NZ_CP004870.1.region005_2_5_15_429	microcystin_C05_DCL	42	421	1.03e-105	microcystin	DCL	no subclass
C1503	NZ_CP004858.1.region005_2_5_1074_1511	nostopeptolide_C08_LCL	46	438	9.19e-121	nostopeptolide	LCL	no subclass
C1698	NZ_CP004858.1.region005_2_5_15_429	microcystin_C05_DCL	42	421	1.03e-105	microcystin	DCL	no subclass
C1502	NC_020238.1.region005_1_3_1074_1511	nostopeptolide_C08_LCL	46	438	9.19e-121	nostopeptolide	LCL	no subclass
C1688	NC_020238.1.region005_1_3_15_429	microcystin_C05_DCL	42	421	1.03e-105	microcystin	DCL	no subclass
C950	NC_011725.1.region005_2_7_1074_1511	nostopeptolide_C08_LCL	46	438	1.25e-120	nostopeptolide	LCL	no subclass
C1675	NC_011725.1.region005_2_7_18_437	surfactin_C09_DCL	32	425	3.65e-79	surfactin	DCL	no subclass
C832	NZ_CP106675.1.region005_2_6_1074_1511	nostopeptolide_C08_LCL	46	438	3.16e-120	nostopeptolide	LCL	no subclass
C1703	NZ_CP106675.1.region005_2_6_15_429	microcystin_C05_DCL	42	421	1.03e-105	microcystin	DCL	no subclass
C934	NZ_CP085510.1.region005_2_7_1074_1511	nostopeptolide_C08_LCL	46	438	3.16e-120	nostopeptolide	LCL	no subclass
C666	NZ_CP085510.1.region005_2_7_15_429	microcystin_C05_DCL	42	421	1.39e-105	microcystin	DCL	no subclass
C942	NZ_CP085506.1.region005_2_7_1074_1511	nostopeptolide_C08_LCL	46	438	3.16e-120	nostopeptolide	LCL	no subclass
C680	NZ_CP085506.1.region005_2_7_15_429	microcystin_C05_DCL	42	421	1.39e-105	microcystin	DCL	no subclass
C946	NZ_CP072774.1.region006_2_7_1074_1511	nostopeptolide_C08_LCL	46	438	3.16e-120	nostopeptolide	LCL	no subclass
C664	NZ_CP072774.1.region006_2_7_15_429	microcystin_C05_DCL	42	421	1.39e-105	microcystin	DCL	no subclass
C847	NZ_CP049978.1.region005_2_3_1074_1511	nostopeptolide_C08_LCL	46	438	1.71e-120	nostopeptolide	LCL	no subclass
C1678	NZ_CP049978.1.region005_2_3_15_429	microcystin_C05_DCL	42	421	1.03e-105	microcystin	DCL	no subclass
C935	NZ_AP022981.1.region005_2_5_1074_1511	nostopeptolide_C09_LCL	46	438	3.16e-120	nostopeptolide	LCL	no subclass
C1666	NZ_AP022981.1.region005_2_5_15_429	microcystin_C05_DCL	42	421	8.73e-107	microcystin	DCL	no subclass
C956	NC_022873.1.region006_2_5_1074_1511	nostopeptolide_C09_LCL	46	438	2.32e-120	nostopeptolide	LCL	no subclass
C683	NC_022873.1.region006_2_5_18_450	surfactin_C09_DCL	32	438	2.69e-79	surfactin	DCL	no subclass
C1558	NZ_CP012483.1.region006_4_7_1074_1511	nostopeptolide_C09_LCL	46	438	5.87e-120	nostopeptolide	LCL	no subclass
C1726	NZ_CP012483.1.region006_4_7_18_437	surfactin_C09_DCL	32	425	1.06e-77	surfactin	DCL	no subclass
C868	NZ_CP092833.1.region005_1_6_1074_1511	nostopeptolide_C02_LCL	46	446	1.04e-119	nostopeptolide	LCL	no subclass
C565	NZ_CP092833.1.region005_1_6_15_429	microcystin_C05_DCL	42	421	6.42e-107	microcystin	DCL	no subclass
C878	NZ_CP085406.1.region005_2_5_1074_1511	nostopeptolide_C08_LCL	46	438	1.48e-119	nostopeptolide	LCL	no subclass
C1674	NZ_CP085406.1.region005_2_5_18_437	surfactin_C09_DCL	32	425	3.65e-79	surfactin	DCL	no subclass
C845	NZ_CP063975.1.region006_3_2_1074_1511	nostopeptolide_C08_LCL	46	438	1.48e-119	nostopeptolide	LCL	no subclass
C1676	NZ_CP063975.1.region006_3_2_18_437	surfactin_C09_DCL	32	425	3.65e-79	surfactin	DCL	no subclass
C959	NZ_CP045606.2.region005_2_5_1074_1511	nostopeptolide_C09_LCL	46	438	8.00e-120	nostopeptolide	LCL	no subclass
C685	NZ_CP045606.2.region005_2_5_18_450	surfactin_C09_DCL	32	438	1.69e-78	surfactin	DCL	no subclass
C1446	NZ_CP040334.1.region009_6_5_1074_1511	nostopeptolide_C09_LCL	46	438	8.00e-120	nostopeptolide	LCL	no subclass
C1639	NZ_CP040334.1.region009_6_5_15_429	microcystin_C05_DCL	42	421	1.01e-107	microcystin	DCL	no subclass
C1155	NZ_CP031069.1.region001_2_6_64_501	nostopeptolide_C04_LCL	44	439	1.38e-121	nostopeptolide	LCL	no subclass
C922	NZ_CP021061.1.region005_1_5_1074_1511	nostopeptolide_C09_LCL	46	438	8.00e-120	nostopeptolide	LCL	no subclass
C869	NZ_CP020743.1.region005_3_6_1074_1511	nostopeptolide_C02_LCL	46	446	1.04e-119	nostopeptolide	LCL	no subclass
C571	NZ_CP020743.1.region005_3_6_15_429	microcystin_C05_DCL	42	421	4.72e-107	microcystin	DCL	no subclass
C957	NC_020376.1.region005_1_5_1074_1511	nostopeptolide_C09_LCL	46	438	8.00e-120	nostopeptolide	LCL	no subclass
C951	NC_018877.1.region005_3_4_1074_1511	nostopeptolide_C09_LCL	46	438	8.00e-120	nostopeptolide	LCL	no subclass
C958	NC_017208.1.region005_3_4_1074_1511	nostopeptolide_C09_LCL	46	438	8.00e-120	nostopeptolide	LCL	no subclass
C1250	NZ_CP068718.1.region001_3_4_64_501	nostopeptolide_C08_LCL	44	438	4.06e-121	nostopeptolide	LCL	no subclass
C893	NZ_CP044978.1.region005_3_5_1074_1511	nostopeptolide_C08_LCL	45	438	2.02e-119	nostopeptolide	LCL	no subclass
C587	NZ_CP044978.1.region005_3_5_18_450	surfactin_C09_DCL	32	438	9.17e-79	surfactin	DCL	no subclass
C1569	NZ_CP036148.1.region001_5_1_1074_1511	nostopeptolide_C08_LCL	45	438	2.02e-119	nostopeptolide	LCL	no subclass
C1732	NZ_CP036148.1.region001_5_1_18_443	surfactin_C09_DCL	33	431	2.32e-80	surfactin	DCL	no subclass
C924	NZ_CP036021.1.region001_2_4_1074_1511	nostopeptolide_C08_LCL	45	438	2.02e-119	nostopeptolide	LCL	no subclass
C684	NZ_CP036021.1.region001_2_4_18_443	surfactin_C09_DCL	33	431	1.98e-79	surfactin	DCL	no subclass
C1447	NZ_CP026678.1.region012_6_3_1074_1511	nostopeptolide_C08_LCL	46	438	2.02e-119	nostopeptolide	LCL	no subclass
C1638	NZ_CP026678.1.region012_6_3_18_450	surfactin_C09_DCL	32	438	1.69e-78	surfactin	DCL	no subclass
C1252	NZ_CP021062.1.region001_3_4_64_501	nostopeptolide_C04_LCL	44	439	2.66e-121	nostopeptolide	LCL	no subclass
C1248	NZ_CP011154.1.region004_1_4_64_501	nostopeptolide_C08_LCL	44	438	4.06e-121	nostopeptolide	LCL	no subclass
C1249	NZ_CP011152.1.region001_6_4_64_501	nostopeptolide_C08_LCL	44	438	4.06e-121	nostopeptolide	LCL	no subclass
C1251	NC_020385.1.region001_6_4_64_501	nostopeptolide_C04_LCL	44	439	2.66e-121	nostopeptolide	LCL	no subclass
C1568	NZ_CP036103.1.region001_5_1_1074_1511	nostopeptolide_C08_LCL	45	438	6.95e-119	nostopeptolide	LCL	no subclass
C1733	NZ_CP036103.1.region001_5_1_18_443	surfactin_C09_DCL	33	431	5.81e-80	surfactin	DCL	no subclass
C566	NZ_CP045607.2.region002_6_5_64_501	nostopeptolide_C04_LCL	44	439	1.90e-120	nostopeptolide	LCL	no subclass
C564	NZ_CP093324.1.region003_6_7_64_501	nostopeptolide_C04_LCL	44	439	2.45e-119	nostopeptolide	LCL	no subclass
C880	NZ_CP093324.1.region003_6_6_64_503	nostopeptolide_C09_LCL	44	441	1.72e-120	nostopeptolide	LCL	no subclass
C1025	NZ_CP107556.1.region014_6_6_885_1305	gramicidin_C05_LCL	45	428	3.18e-116	gramicidin	LCL	no subclass
C299	NZ_CP107556.1.region014_6_6_2933_3367	iturin_C06_epimerization	37	443	9.06e-88	iturin	epimerization	no subclass
C739	NZ_CP107556.1.region014_6_6_1911_2326	anabaenopeptilide_C06_LCL	37	436	6.28e-81	anabaenopeptilide	LCL	no subclass
C1036	NZ_CP068563.1.region013_6_1_885_1305	gramicidin_C05_LCL	45	428	5.90e-116	gramicidin	LCL	no subclass
C345	NZ_CP068563.1.region013_6_1_2933_3367	iturin_C06_epimerization	37	443	6.67e-88	iturin	epimerization	no subclass
C768	NZ_CP068563.1.region013_6_1_1911_2326	anabaenopeptilide_C06_LCL	36	437	2.12e-78	anabaenopeptilide	LCL	no subclass
